TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,PreviousTransactionDate,TransactionDate,Target
0.7632513273176167,0.12903225806451613,0.46206896551724136,0.0,0.06941412859417888,0,2,0,3,2024-11-04 08:06:38,2023-11-13 17:28:12,0
0.04138172125237606,0.25806451612903225,0.6172413793103448,0.0,0.9857096665118291,0,0,2,0,2024-11-04 08:11:51,2023-07-12 16:58:17,2
0.0736797832594114,0.8709677419354838,0.13793103448275862,0.0,0.38827786625113697,1,7,2,2,2024-11-04 08:10:37,2023-03-20 17:13:09,1
0.021422797089733225,0.6129032258064516,0.09655172413793102,0.0,0.38904219540609275,1,29,0,2,2024-11-04 08:11:50,2023-05-26 16:47:51,1
0.24657519281609824,0.24193548387096775,0.017241379310344827,0.0,0.2876714446762155,1,15,2,1,2024-11-04 08:09:51,2023-04-18 18:55:32,0
0.1937665231925539,0.12903225806451613,0.07931034482758621,0.0,0.005597685904412473,0,13,2,3,2024-11-04 08:10:34,2023-08-29 16:50:17,0
0.23347134523367347,0.4032258064516129,0.7793103448275862,0.0,0.15739264939878825,1,33,0,1,2024-11-04 08:11:53,2023-03-28 16:02:03,0
0.13906792807358695,0.08064516129032262,0.3172413793103448,0.0,0.04017937870862657,1,4,1,3,2024-11-04 08:11:39,2023-01-26 17:21:46,0
0.10373287596408048,0.5,0.8793103448275862,0.0,0.8598971886535103,1,3,0,0,2024-11-04 08:08:48,2023-06-09 17:41:13,2
0.11272367759837444,0.6612903225806451,0.4068965517241379,0.0,0.5058104477140374,0,28,2,2,2024-11-04 08:10:42,2023-12-07 16:11:01,1
0.05077672660534423,0.5483870967741935,0.14482758620689656,0.0,0.06133657439369608,1,5,2,2,2024-11-04 08:09:41,2023-04-07 17:11:35,1
0.35001857152220933,0.08064516129032262,0.05172413793103449,0.0,0.10083027523244147,1,7,0,3,2024-11-04 08:07:21,2023-12-11 16:09:08,0
0.1716718739758352,0.14516129032258068,0.031034482758620682,0.25,0.0674713746295155,0,9,1,3,2024-11-04 08:07:16,2023-04-25 17:15:27,0
0.45674473988944486,0.6935483870967742,0.18275862068965515,0.0,0.10955317331045951,1,41,2,2,2024-11-04 08:12:12,2023-02-27 16:02:00,1
0.5980194017784963,0.1774193548387097,0.14482758620689656,0.0,0.5774664740494455,1,37,0,1,2024-11-04 08:11:57,2023-04-17 17:27:15,2
0.10333959667023532,0.5645161290322581,0.17931034482758618,0.0,0.8387151203398274,0,4,1,0,2024-11-04 08:09:31,2023-03-21 17:12:03,2
0.05002294129214097,0.7903225806451613,0.24137931034482757,0.0,0.10824366302562757,0,23,1,2,2024-11-04 08:08:32,2023-07-05 17:21:56,1
0.3327907535668247,0.967741935483871,0.5482758620689655,0.0,0.22740506554609877,1,42,0,2,2024-11-04 08:08:19,2023-07-28 16:03:27,1
0.46922589525661473,0.967741935483871,0.2,0.0,0.07022013620789216,0,7,1,2,2024-11-04 08:06:56,2023-08-01 17:18:04,1
0.05448556883480085,0.5161290322580645,0.18275862068965515,0.0,0.42289653188166815,1,30,0,0,2024-11-04 08:09:27,2023-06-29 16:06:51,1
0.015578229806200704,0.3548387096774194,0.1413793103448276,0.0,0.038878607455469595,0,40,2,0,2024-11-04 08:11:39,2023-08-07 16:08:04,0
0.060532237977670475,0.8387096774193548,0.2517241379310345,0.0,0.4662031394635176,1,6,2,0,2024-11-04 08:10:59,2023-05-15 17:46:13,1
0.2571063383512858,0.8225806451612903,0.393103448275862,0.25,0.8664299509471431,0,16,2,0,2024-11-04 08:11:10,2023-03-10 16:22:05,2
0.028387117918241604,0.16129032258064518,0.296551724137931,0.0,0.00018889753082021194,0,37,1,3,2024-11-04 08:08:11,2023-09-11 18:08:19,0
0.04280189648015032,0.22580645161290325,0.14482758620689656,0.0,0.08461063244372233,1,28,1,0,2024-11-04 08:08:12,2023-07-31 16:46:29,0
0.182279490484826,0.5483870967741935,0.1206896551724138,0.0,0.34520250689207094,1,14,1,0,2024-11-04 08:11:48,2023-03-22 16:18:37,1
0.016719832200834627,0.24193548387096775,0.9827586206896551,0.0,0.9576936754283303,1,14,0,0,2024-11-04 08:10:43,2023-07-12 16:50:42,2
0.38790993904170945,0.7903225806451613,0.3620689655172414,0.0,0.3712979277066966,1,36,2,2,2024-11-04 08:08:42,2023-03-08 17:07:21,1
0.12015228648211672,0.3709677419354839,0.13103448275862067,0.0,0.22424489724579336,1,25,0,1,2024-11-04 08:06:33,2023-09-18 18:35:23,0
0.01475889794402325,0.1774193548387097,0.296551724137931,0.0,0.7102842941450506,1,1,0,0,2024-11-04 08:09:42,2023-12-25 16:30:45,2
0.05531036290939282,0.5,0.30344827586206896,0.0,0.128846938549146,1,40,0,1,2024-11-04 08:08:38,2023-08-09 16:22:25,1
0.08870086739933143,0.6612903225806451,0.4724137931034483,0.0,0.6318151842692054,1,27,0,1,2024-11-04 08:11:20,2023-05-11 17:15:10,2
0.005604229937293801,0.5967741935483871,0.06896551724137931,0.0,0.15937237618976877,1,18,0,2,2024-11-04 08:11:06,2023-07-19 17:38:50,1
0.14773099696300993,0.32258064516129037,0.09310344827586207,0.0,0.4315918683982498,1,20,1,0,2024-11-04 08:12:10,2023-03-27 17:25:32,2
0.13509143743581903,0.33870967741935487,0.489655172413793,0.0,0.045479265302884764,1,35,0,1,2024-11-04 08:07:18,2023-05-29 18:40:32,0
0.19630645196530402,0.11290322580645162,0.9620689655172414,0.0,0.007887312203251055,0,17,2,3,2024-11-04 08:09:04,2023-01-12 17:58:56,0
0.05989315912517206,0.32258064516129037,0.27586206896551724,0.0,0.8600457521919845,1,39,1,0,2024-11-04 08:10:57,2023-05-01 16:23:22,2
0.11768882868316984,0.19354838709677424,0.4379310344827586,0.0,0.5777783902569209,0,8,1,1,2024-11-04 08:11:54,2023-10-11 18:04:39,2
0.12236448250999586,0.7419354838709677,0.2,0.0,0.38084095029574905,1,6,2,2,2024-11-04 08:10:52,2023-02-15 16:50:13,1
0.332392012060565,0.5967741935483871,0.506896551724138,0.0,0.19420615644614508,1,13,2,1,2024-11-04 08:12:18,2023-11-03 18:37:18,1
0.4587712206952304,0.03225806451612906,0.2,0.0,0.07626889059337354,0,7,1,3,2024-11-04 08:12:12,2023-03-20 16:35:53,0
0.11092660971399856,0.6774193548387097,0.19310344827586207,0.0,0.9064923610779664,1,31,0,0,2024-11-04 08:09:43,2023-12-20 17:13:50,2
0.049498568900347394,0.12903225806451613,0.9448275862068966,0.0,0.47158167734285045,1,7,0,1,2024-11-04 08:10:50,2023-11-20 17:08:33,2
0.03269134130088051,0.6935483870967742,0.38620689655172413,0.0,0.4795489852975876,0,0,1,2,2024-11-04 08:08:09,2023-11-27 17:39:39,1
0.21502545390985167,0.8709677419354838,0.1275862068965517,0.0,0.4851130595417118,1,22,1,2,2024-11-04 08:12:07,2023-05-16 16:57:35,1
0.010449212348969828,0.4032258064516129,0.1206896551724138,0.0,0.6551181483470795,1,7,0,0,2024-11-04 08:11:24,2023-11-17 16:39:20,2
0.3043271646747799,1.0,0.13448275862068965,0.0,0.19269900959881797,0,42,2,2,2024-11-04 08:09:54,2023-04-14 16:52:23,1
0.03103082872686753,0.20967741935483875,0.30689655172413793,0.0,0.6199005229302108,0,4,2,0,2024-11-04 08:11:35,2023-08-25 16:30:02,2
0.21576285258581135,0.0,0.5413793103448277,0.0,0.11171709199981986,0,24,2,3,2024-11-04 08:08:21,2023-08-07 16:38:52,0
0.15774323231881843,0.9193548387096775,0.36551724137931035,0.0,0.3751928469009041,1,27,0,2,2024-11-04 08:11:58,2023-06-09 17:58:00,1
0.025044243920557582,0.24193548387096775,0.7689655172413793,0.0,0.3444206996737652,1,37,2,0,2024-11-04 08:10:44,2023-03-27 17:07:20,0
0.183115208984247,0.7258064516129032,0.1275862068965517,0.0,0.4264109670814122,1,34,0,2,2024-11-04 08:12:23,2023-08-14 16:01:02,1
0.21183005964735957,0.09677419354838712,0.2,0.0,0.012605044841315992,1,39,2,3,2024-11-04 08:10:37,2023-09-05 17:34:08,0
0.28436277829972256,0.532258064516129,0.19310344827586207,0.0,0.6116340711989078,0,34,2,1,2024-11-04 08:08:47,2023-03-20 16:29:02,2
0.4299580502086565,0.11290322580645162,0.09999999999999999,0.0,0.013355257098950715,1,22,2,3,2024-11-04 08:06:44,2023-06-19 16:22:28,0
0.017173195831239486,0.4838709677419355,0.38275862068965516,0.0,0.04313720481399644,0,33,0,0,2024-11-04 08:08:02,2023-06-01 16:56:33,1
0.012038716161594094,0.04838709677419356,0.27586206896551724,0.0,0.07382128949117997,1,30,0,3,2024-11-04 08:12:18,2023-05-01 16:57:17,0
0.11080644104087921,0.6129032258064516,0.5896551724137932,0.0,0.09815882047272785,1,38,0,2,2024-11-04 08:09:15,2023-01-18 16:59:48,1
0.17243112150145296,0.5,0.5586206896551724,0.0,0.5120743167253639,0,33,1,0,2024-11-04 08:12:09,2023-02-27 17:06:57,2
0.10485809172147087,0.5806451612903226,0.09999999999999999,0.5,0.1686276829667534,1,0,2,1,2024-11-04 08:06:41,2023-12-28 16:34:52,1
0.8250398741506261,0.7741935483870968,0.1413793103448276,0.0,0.13161116149125526,1,28,2,2,2024-11-04 08:09:11,2023-06-15 16:48:29,1
0.0,0.03225806451612906,0.5620689655172414,0.0,0.11639516287874462,1,28,2,3,2024-11-04 08:07:45,2023-11-23 16:14:48,0
0.11498503353798424,0.8548387096774193,0.5206896551724138,0.0,0.3559105096267156,1,23,0,2,2024-11-04 08:11:21,2023-05-31 16:50:20,1
0.22197885031353098,0.6290322580645161,0.33448275862068966,0.0,0.8667438838542358,1,23,0,0,2024-11-04 08:11:01,2023-11-08 18:32:44,2
0.2308549454871201,0.3548387096774194,0.3482758620689655,0.0,0.5051314921762139,1,40,0,1,2024-11-04 08:10:52,2023-02-27 16:15:53,2
0.011121064475955343,0.27419354838709675,0.7413793103448276,0.0,0.8334750625008823,0,30,0,0,2024-11-04 08:08:49,2023-06-21 17:10:18,2
0.09511350477397365,0.016129032258064557,0.0896551724137931,0.0,0.06889583679253337,1,37,0,3,2024-11-04 08:11:01,2023-01-09 16:08:52,0
0.029818217570844897,0.6451612903225806,0.10344827586206896,0.0,0.1764780223436873,0,37,1,2,2024-11-04 08:09:36,2023-09-05 16:05:58,1
0.11166947060237278,0.5,0.29310344827586204,1.0,0.3371135247270901,1,28,1,0,2024-11-04 08:10:26,2023-09-21 16:08:00,1
0.008897944023247178,0.12903225806451613,0.5137931034482759,0.0,0.40250568205117176,1,40,1,1,2024-11-04 08:08:11,2023-09-11 17:05:50,0
0.04973890624658611,0.6451612903225806,0.23103448275862065,0.0,0.16912715223863742,1,25,1,1,2024-11-04 08:08:22,2023-11-10 16:43:45,1
0.02696148047805283,0.5967741935483871,0.3482758620689655,0.0,0.2513627847663889,1,32,0,1,2024-11-04 08:07:23,2023-12-07 16:19:07,1
0.26595512246280234,0.16129032258064518,0.25517241379310346,0.0,0.014722579439478509,0,20,1,3,2024-11-04 08:12:22,2023-01-02 16:01:14,0
0.2214053180100068,0.30645161290322587,0.11724137931034483,0.0,0.6488751185651317,1,40,2,1,2024-11-04 08:09:24,2023-08-08 17:41:41,2
0.28004216827984013,0.6290322580645161,0.4586206896551724,0.0,0.6374330371697907,1,8,1,1,2024-11-04 08:10:05,2023-10-16 17:08:36,2
0.1888177587450021,0.20967741935483875,0.5275862068965518,0.0,0.5056780177725015,1,32,0,0,2024-11-04 08:11:40,2023-10-09 17:32:57,2
0.19461862832921847,0.467741935483871,0.14482758620689656,0.0,0.1602288012939145,1,27,2,1,2024-11-04 08:11:57,2023-10-09 17:23:21,1
0.005489523476588958,0.29032258064516125,0.9310344827586207,0.0,0.13684651369775994,1,21,2,1,2024-11-04 08:11:14,2023-01-13 16:23:56,0
0.11548755708011973,0.19354838709677424,0.3482758620689655,0.0,0.4242228479966443,1,1,1,0,2024-11-04 08:07:50,2023-10-20 16:02:07,0
0.1208405252463458,0.08064516129032262,0.6413793103448276,0.0,0.040673470114864496,0,28,1,3,2024-11-04 08:11:50,2023-09-13 18:11:22,0
0.06370032117808998,0.435483870967742,0.8724137931034484,0.0,0.5119149974555974,1,22,0,0,2024-11-04 08:10:02,2023-10-04 17:10:02,2
0.17943914002927747,0.33870967741935487,0.8172413793103449,0.0,0.4614766677937777,0,36,2,0,2024-11-04 08:09:57,2023-04-03 17:59:23,2
0.042206515326968036,0.5806451612903226,0.15517241379310343,0.0,0.33990799816345896,1,21,1,2,2024-11-04 08:07:12,2023-07-25 18:00:25,1
0.23022132884703622,0.7903225806451613,0.32068965517241377,0.0,0.8019029577588821,1,38,2,0,2024-11-04 08:10:18,2023-06-20 17:07:05,2
0.17120212370818677,0.8870967741935485,0.489655172413793,0.0,0.4699905013448026,1,28,1,2,2024-11-04 08:10:23,2023-03-10 16:35:33,1
0.22474819200769083,0.1774193548387097,0.493103448275862,0.0,0.5672075230962524,1,42,1,0,2024-11-04 08:11:43,2023-06-20 18:43:51,2
0.27773711464091416,0.6612903225806451,0.27241379310344827,0.0,0.5067542631349327,1,6,1,2,2024-11-04 08:09:07,2023-07-14 16:22:54,1
0.08347353011863927,0.09677419354838712,0.6586206896551724,0.0,0.07999642371934534,1,29,0,3,2024-11-04 08:09:29,2023-11-27 16:57:08,0
0.012426533243024757,0.7258064516129032,0.5379310344827587,0.0,0.3936967381228157,1,19,1,2,2024-11-04 08:09:14,2023-06-09 18:33:04,1
0.03770019008499203,0.11290322580645162,0.4103448275862069,0.0,0.04077363286252361,1,20,2,3,2024-11-04 08:11:01,2023-10-30 16:36:24,0
0.027851821101619,0.16129032258064518,0.19310344827586207,0.0,0.11039413705087261,0,2,1,3,2024-11-04 08:11:52,2023-08-29 16:16:15,0
0.22252507155498263,0.11290322580645162,0.8724137931034484,0.0,0.011534177344530945,1,10,0,3,2024-11-04 08:08:37,2023-08-07 17:17:34,0
0.25071008761388713,0.11290322580645162,0.16896551724137931,0.0,0.0019198980356673482,1,40,1,3,2024-11-04 08:11:47,2023-05-23 16:44:33,0
0.1645764600493784,0.5,0.37241379310344824,0.0,0.6915531880995901,1,39,1,0,2024-11-04 08:10:23,2023-02-09 17:46:49,2
0.009509711813673013,0.7258064516129032,0.2793103448275862,0.0,0.06359191679904061,1,36,2,0,2024-11-04 08:10:55,2023-06-27 17:50:21,1
0.002747492844501737,0.22580645161290325,0.4206896551724138,0.0,0.860087430650742,0,37,2,0,2024-11-04 08:11:04,2023-03-13 18:24:20,2
0.21909480215866636,0.4032258064516129,0.8310344827586207,0.0,0.5449350925228174,1,20,1,1,2024-11-04 08:11:41,2023-09-18 16:18:19,2
0.07927855098429068,0.32258064516129037,0.04827586206896552,0.0,0.345681809167782,1,40,2,1,2024-11-04 08:09:52,2023-07-06 17:53:38,0
0.01859883327142826,0.09677419354838712,0.8310344827586207,0.0,0.09294027409636733,1,30,0,3,2024-11-04 08:11:26,2023-04-28 16:55:28,0
0.4262328213419564,0.08064516129032262,0.46551724137931033,0.0,0.4309781194813856,0,40,2,3,2024-11-04 08:07:01,2023-06-28 17:58:48,0
0.15424741637352793,0.27419354838709675,0.5206896551724138,0.0,0.9208889074126484,1,13,0,0,2024-11-04 08:08:51,2023-03-08 17:42:36,2
0.16660294085516397,0.8064516129032258,0.4724137931034483,0.0,0.8642532598268732,1,19,2,0,2024-11-04 08:09:31,2023-09-27 16:25:38,2
0.10135135135135136,0.22580645161290325,0.36551724137931035,0.0,0.6377147028830066,1,2,2,0,2024-11-04 08:10:15,2023-09-20 16:30:06,2
0.24453778758548364,0.1774193548387097,0.22413793103448276,0.0,0.5002893963950822,1,40,1,1,2024-11-04 08:09:20,2023-01-11 17:27:56,2
0.15241757521466495,0.016129032258064557,0.13103448275862067,0.0,0.07336820431049376,1,28,0,3,2024-11-04 08:07:20,2023-06-22 17:28:02,0
0.3336810941903909,0.14516129032258068,0.38275862068965516,0.0,0.05314877394746768,1,11,0,3,2024-11-04 08:09:23,2023-08-11 17:12:30,0
0.15017806812471324,0.5806451612903226,0.24482758620689654,0.0,0.07582252774474499,1,27,2,1,2024-11-04 08:09:50,2023-08-24 17:13:38,1
0.23352596735781864,0.0,0.6172413793103448,0.0,0.0925981073946325,1,38,1,3,2024-11-04 08:08:54,2023-02-21 17:42:42,0
0.05601498831086544,0.935483870967742,0.1275862068965517,0.0,0.21018513974720002,1,39,1,2,2024-11-04 08:08:07,2023-12-04 16:23:00,1
0.0122080447464441,0.016129032258064557,0.46551724137931033,0.0,0.06785992542244816,1,39,2,3,2024-11-04 08:06:47,2023-12-21 17:56:04,0
0.037153968843540386,0.6129032258064516,0.9758620689655172,0.0,0.2091290613809418,1,4,2,1,2024-11-04 08:08:24,2023-06-08 18:54:04,1
0.01823832725207018,0.7258064516129032,0.4689655172413793,0.0,0.8482057087388302,0,27,2,0,2024-11-04 08:07:24,2023-09-18 17:18:03,2
0.1979615023269025,0.7258064516129032,0.4379310344827586,0.0,0.13031711257015596,0,24,0,2,2024-11-04 08:06:30,2023-01-16 18:02:19,1
0.039857763988725994,0.03225806451612906,0.5586206896551724,0.0,0.08118224309431635,1,37,1,3,2024-11-04 08:12:22,2023-06-23 16:41:27,0
0.35735432279490487,0.11290322580645162,0.32413793103448274,0.0,0.00419540743718485,0,2,2,3,2024-11-04 08:08:39,2023-11-20 16:31:36,0
0.009995848718564968,0.5,0.5206896551724138,0.0,0.27750929530465274,0,22,1,1,2024-11-04 08:07:40,2023-04-24 17:04:21,1
0.2123653564639822,0.14516129032258068,0.10689655172413794,0.0,0.044286723595856094,1,9,0,3,2024-11-04 08:11:28,2023-01-06 17:35:08,0
0.036405645742751645,0.33870967741935487,0.2586206896551724,0.0,0.051688011191338416,1,39,0,0,2024-11-04 08:10:19,2023-01-30 18:47:17,0
0.18310428455941796,0.435483870967742,0.49999999999999994,0.0,0.1963566304713901,1,28,1,1,2024-11-04 08:06:45,2023-03-02 16:06:18,1
0.02069086062618803,0.016129032258064557,0.5655172413793104,0.0,0.06836678925959563,1,0,2,3,2024-11-04 08:09:59,2023-12-28 16:51:20,0
0.5881273350958073,0.6774193548387097,0.5620689655172414,0.0,0.7886324020438579,1,11,1,0,2024-11-04 08:09:33,2023-12-20 18:12:25,2
0.19650855382464114,0.8064516129032258,0.2,0.0,0.4233986900863753,1,9,2,2,2024-11-04 08:08:53,2023-02-09 16:29:06,1
0.30995324346173175,0.7258064516129032,0.24137931034482757,0.0,0.9264744931193571,1,22,2,0,2024-11-04 08:10:40,2023-02-06 18:39:23,2
0.11903799514955538,0.016129032258064557,0.603448275862069,0.0,0.03486403075063577,1,2,0,3,2024-11-04 08:10:27,2023-05-23 16:29:31,0
0.11455898096965196,0.016129032258064557,0.10344827586206896,0.0,0.1234092441477058,1,10,0,3,2024-11-04 08:11:39,2023-09-07 17:19:21,0
0.00587734055801962,0.016129032258064557,0.9310344827586207,0.0,0.057986164096158935,1,40,1,3,2024-11-04 08:06:56,2023-11-13 16:32:53,0
0.0454292206515327,0.6129032258064516,0.34137931034482755,0.0,0.1188481418465843,1,27,2,2,2024-11-04 08:11:40,2023-05-30 16:28:48,1
0.188287924140794,0.25806451612903225,0.3310344827586207,0.0,0.3680974254140452,1,2,2,0,2024-11-04 08:09:39,2023-03-20 17:30:52,0
0.09396644016692521,0.29032258064516125,0.9413793103448276,0.0,0.5780264443098484,1,12,0,1,2024-11-04 08:08:42,2023-01-30 17:22:39,2
0.10666608403067579,0.6774193548387097,0.8448275862068966,0.0,0.18099610171963978,1,29,2,2,2024-11-04 08:09:01,2023-07-17 16:05:23,1
0.0984290677095851,0.11290322580645162,0.08275862068965517,0.0,0.04904277352664969,1,14,0,3,2024-11-04 08:11:23,2023-03-13 16:26:30,0
0.37814350324455415,0.5645161290322581,0.34137931034482755,0.0,0.15793178042981248,1,5,1,2,2024-11-04 08:12:17,2023-03-07 16:51:37,1
0.08032183355546331,0.25806451612903225,0.2827586206896551,0.0,0.9090824756197824,0,23,2,0,2024-11-04 08:07:58,2023-06-12 17:10:27,2
0.058565841508444585,0.03225806451612906,0.32068965517241377,0.0,0.08585695280721227,1,20,1,3,2024-11-04 08:12:07,2023-02-07 17:38:18,0
1.0000000000000002,0.7096774193548387,0.2517241379310345,0.0,0.7660641888598859,0,8,2,0,2024-11-04 08:10:52,2023-09-15 17:31:42,2
0.04438047586794556,0.11290322580645162,0.3,0.0,0.05131088836290376,1,42,1,3,2024-11-04 08:07:15,2023-08-10 16:10:22,0
0.1994909218029671,0.935483870967742,0.7103448275862069,0.0,0.47360173812617684,0,39,2,2,2024-11-04 08:10:38,2023-05-22 17:59:02,1
0.2681072341541218,0.27419354838709675,0.396551724137931,0.0,0.5197471865359756,0,15,2,1,2024-11-04 08:07:32,2023-06-05 16:08:37,2
0.2471869606065241,1.0,0.48620689655172417,0.0,0.3185356878525443,1,20,1,2,2024-11-04 08:07:34,2023-11-24 16:45:11,1
0.04815486464637637,0.7096774193548387,0.2793103448275862,0.0,0.8254519591900666,1,12,0,0,2024-11-04 08:09:15,2023-10-18 16:28:19,2
0.08481177216019577,0.1774193548387097,0.19310344827586207,0.0,0.2625642066740657,1,3,0,1,2024-11-04 08:08:36,2023-03-24 17:04:32,0
0.5416111341737858,0.4032258064516129,1.0,0.0,0.22794957444276914,1,25,2,1,2024-11-04 08:10:11,2023-12-04 16:16:19,0
0.021291703991784833,0.9516129032258065,0.3310344827586207,0.0,0.4275544357644199,1,9,0,2,2024-11-04 08:11:18,2023-11-14 18:33:32,1
0.082889073390286,0.3870967741935484,0.3482758620689655,0.5,0.3040457011022608,1,13,0,1,2024-11-04 08:11:14,2023-02-23 16:41:55,1
0.04288382966636806,0.4838709677419355,0.13793103448275862,0.0,0.4281029780603249,0,19,0,1,2024-11-04 08:06:41,2023-05-08 18:36:59,1
0.014332845375690972,0.4838709677419355,0.5827586206896552,0.0,0.3194875700719088,1,16,2,1,2024-11-04 08:07:24,2023-02-08 16:42:59,1
0.045533002687408515,0.4838709677419355,0.4689655172413793,0.0,0.8436540177025893,1,33,0,0,2024-11-04 08:12:06,2023-06-22 17:18:09,2
0.07784745133168738,0.8064516129032258,0.4827586206896552,0.0,0.7800379005081411,1,36,1,0,2024-11-04 08:12:22,2023-05-09 16:40:52,2
0.030440909786099764,0.27419354838709675,0.29310344827586204,0.0,0.05582291764000434,1,12,0,0,2024-11-04 08:07:20,2023-11-13 16:16:24,0
0.42289540955668686,0.6935483870967742,0.07241379310344827,0.0,0.7738331880189221,1,21,1,0,2024-11-04 08:08:33,2023-03-06 16:12:45,2
0.05741331468898163,0.11290322580645162,0.5172413793103449,0.0,0.06496125583918569,1,34,0,3,2024-11-04 08:09:44,2023-05-11 18:31:20,0
0.06476545259892066,0.16129032258064518,0.9827586206896551,0.0,0.1017828296850117,1,41,2,3,2024-11-04 08:08:28,2023-06-26 16:10:25,0
0.025104328257117264,0.08064516129032262,0.7137931034482758,0.0,0.024810783158407054,1,38,1,3,2024-11-04 08:08:59,2023-11-13 16:41:09,0
0.36020559767528243,0.04838709677419356,0.47586206896551725,0.0,0.0003132606738868995,0,38,1,3,2024-11-04 08:09:32,2023-05-05 16:10:24,0
0.20631322510869804,0.8709677419354838,0.5172413793103449,0.0,0.15830419762580678,1,24,2,2,2024-11-04 08:11:04,2023-11-17 16:50:08,1
0.06218182612685442,0.8225806451612903,0.47586206896551725,0.0,0.3885454150670318,1,4,1,2,2024-11-04 08:11:19,2023-05-22 17:45:02,1
0.00603028250562608,0.5967741935483871,0.10689655172413794,0.0,0.12347512300187086,0,21,2,2,2024-11-04 08:09:25,2023-12-01 16:33:43,1
0.05202211103585396,0.6290322580645161,0.02413793103448276,0.0,0.26733975136782656,1,29,2,2,2024-11-04 08:08:19,2023-05-22 16:24:02,1
0.0713747296204855,0.16129032258064518,0.4793103448275862,0.0,0.05094989913140748,0,15,1,1,2024-11-04 08:11:18,2023-02-08 16:52:09,0
0.1489599947562761,0.8064516129032258,0.5655172413793104,0.0,0.5182319728901793,1,4,2,2,2024-11-04 08:10:58,2023-04-17 18:42:04,1
0.039923310537700187,0.09677419354838712,0.1275862068965517,0.0,0.07257698582730733,1,37,1,3,2024-11-04 08:09:57,2023-03-13 16:33:49,0
0.016211846446284605,0.6451612903225806,0.803448275862069,0.0,0.7269086213236408,1,37,0,0,2024-11-04 08:12:01,2023-10-13 16:22:08,2
0.1676789967008237,0.016129032258064557,0.43448275862068964,0.25,0.10544112279078961,1,38,0,3,2024-11-04 08:09:50,2023-11-02 16:05:49,0
0.4480106622386332,0.5645161290322581,0.803448275862069,0.0,0.37104987365376896,0,13,2,1,2024-11-04 08:10:23,2023-04-03 16:22:48,1
0.08346806790622474,0.6129032258064516,0.36551724137931035,0.0,0.5896312061409849,1,11,0,1,2024-11-04 08:12:06,2023-04-03 18:37:57,2
0.028774934999672267,0.3709677419354839,0.4689655172413793,0.0,0.4630826329223524,1,40,1,0,2024-11-04 08:11:08,2023-06-12 17:36:25,2
0.2098308899036466,0.6774193548387097,0.1896551724137931,0.0,0.5195932451318552,1,17,0,1,2024-11-04 08:10:13,2023-04-17 16:53:29,1
0.12844938713976708,0.532258064516129,0.5689655172413793,0.0,0.4081147959200822,1,31,1,2,2024-11-04 08:11:06,2023-07-10 18:34:22,1
0.06225283488824314,0.6129032258064516,0.18620689655172412,0.0,0.6333458592787341,1,9,0,0,2024-11-04 08:06:35,2023-06-07 17:35:50,2
0.00675129454434224,0.24193548387096775,0.17586206896551726,0.0,0.42473508969943785,1,12,1,0,2024-11-04 08:09:03,2023-05-05 16:35:44,2
0.5446426620638424,0.08064516129032262,0.46551724137931033,0.0,0.07017375211669431,1,13,0,3,2024-11-04 08:07:23,2023-12-22 18:24:01,0
0.20388254058423824,0.27419354838709675,0.7758620689655172,0.0,0.4254032895059691,1,7,0,1,2024-11-04 08:11:16,2023-09-25 16:23:23,2
0.1834156306670454,0.16129032258064518,0.5310344827586208,0.0,0.10304326694582272,1,35,1,3,2024-11-04 08:12:13,2023-04-24 17:18:18,0
0.061182241254997924,0.6451612903225806,0.3172413793103448,0.0,0.4885582547212619,1,39,1,0,2024-11-04 08:11:23,2023-10-19 17:34:53,1
0.2702156481461251,0.3548387096774194,0.4206896551724138,0.0,0.4572180704352509,1,34,0,1,2024-11-04 08:08:34,2023-03-31 16:34:38,2
0.30660490725163325,0.7580645161290323,0.044827586206896544,0.0,0.782927158826523,1,34,2,0,2024-11-04 08:06:32,2023-06-23 17:38:26,2
0.24070877668290766,0.3870967741935484,0.47586206896551725,0.0,0.48407714817162656,1,35,2,0,2024-11-04 08:11:22,2023-09-13 18:38:27,2
0.03913128973759532,0.1774193548387097,0.1413793103448276,0.0,0.7069977460020612,1,20,1,0,2024-11-04 08:12:07,2023-02-20 16:28:39,2
0.14005112630819988,0.5806451612903226,0.4379310344827586,0.0,0.11376202541175966,0,33,2,2,2024-11-04 08:06:55,2023-07-17 17:08:03,1
0.09083113024099282,0.6612903225806451,0.30689655172413793,0.0,0.8650303614127385,0,15,1,0,2024-11-04 08:09:36,2023-07-13 17:51:44,2
0.15075706264065197,0.6129032258064516,0.4586206896551724,0.0,0.001256403861576427,1,21,1,0,2024-11-04 08:11:47,2023-02-13 17:04:50,1
0.019226987699097642,0.7903225806451613,0.5310344827586208,0.0,0.37578575658838964,1,16,0,0,2024-11-04 08:10:12,2023-07-18 16:38:11,1
0.02069086062618803,0.5161290322580645,0.5344827586206897,0.0,0.657287444902086,1,32,1,1,2024-11-04 08:07:16,2023-04-07 16:16:00,2
0.2763879481745286,0.7419354838709677,0.26206896551724135,0.0,0.4143947985283471,0,3,0,2,2024-11-04 08:11:53,2023-12-18 18:26:07,1
